49.31,-29.84,0
49.92,-32.66,0
53.07,-28.13,0
48.7,-27.2,0
53.62,-30.08,0
50.63,-24.24,0
45.65,-32.81,0
50.55,-35.93,0
54.59,-27.52,0
47.32,-28.39,0
41.53,-32.17,0
48.64,-22.4,0
45.58,-26.09,0
44.19,-29,0
47.41,-24.64,0
54.27,-21.09,0
41.11,-29.44,0
48.75,-26.93,0
47.65,-19.88,0
44.3,-28.02,0
44.35,-23.45,0
49.43,-24.61,0
40.91,-25.63,0
38.61,-27.37,0
53.45,-21.44,0
51.66,-23.79,0
65.26,-21.92,0
70.66,-25.85,0
73.89,-22.85,0
79.02,-21.83,0
76.54,-26.62,0
89.77,-27.72,0
82.97,-18.32,0
79.56,-26.27,0
88.96,-21.37,0
86.31,-21.84,0
85.26,-25.85,0
76.2,-24.44,0
79.84,-14.62,0
78.44,-21.8,0
79.27,-22.69,0
76.08,-17.45,0
74.91,-19.41,0
71.22,-26.69,0
70.02,-19.76,0
59.65,-21.4,0
62,-22.83,0
58.13,-16.99,0
61.96,-17.64,0
61.98,-23.07,0
59.05,-21.97,0
65.47,-23.12,0
56.71,-22.79,0
53.5,-23.54,0
53.9,-22.65,0
49.03,-22.33,0
48.64,-25.99,0
51.01,-29.11,0
50.71,-28.36,0
48.97,-22.75,0
37.6,-27.77,0
44.22,-29.49,0
44.2,-22.99,0
43.55,-30.05,0
40.31,-26.02,0
50.45,-23.77,0
36.01,-22.65,0
40.34,-28.13,0
50.87,-24.43,0
46.48,-25.04,0
44.97,-26.73,0
41.07,-23.66,0
38.07,-23.41,0
41.6,-30.8,0
46.2,-20.6,0
38.31,-21.66,0
39.77,-26.73,0
38.95,-25.47,0
40.07,-23.72,0
36.29,-21.31,0
39.62,-19.34,0
44.29,-21.31,0
48.57,-23.48,0
44.36,-24.15,0
45.27,-25.36,0
50.83,-26.87,0
48.11,-24.34,0
49.31,-24.33,0
46.98,-22.54,0
47.93,-20.17,0
44.97,-27.97,0
56.24,-24.2,0
49.78,-21.87,0
48.18,-30.26,0
48.22,-27.28,0
52.33,-20.74,0
37.07,-24.78,0
47.52,-28.9,0
41.31,-19.61,0
41.21,-21.42,0
43.27,-25.98,0
45.33,-20.35,0
50.64,-22.56,0
38.48,-26.93,0
46.61,-21.38,0
48.03,-26,0
46.01,-27.15,0
47.75,-21.44,0
48.84,-22.13,0
47.05,-27.84,0
43.75,-21.74,0
43.66,-25,0
46.33,-27.18,0
39.71,-22.49,0
38.48,-22.22,0
41.82,-24.79,0
34.02,-23.83,0
35.46,-29.3,0
42.27,-23.94,0
36.4,-24.44,0
29.47,-27.16,0
34.01,-23.76,0
33.21,-19.29,0
29.38,-27.88,0
37.16,-30.39,0
32.94,-21.7,0
35.62,-24.94,0
38.1,-27.95,0
35.72,-20.87,0
34.12,-27.65,0
33.93,-23.6,0
30.47,-22.45,0
36.77,-28.5,0
31.89,-29.36,0
33.39,-23.05,0
32.55,-21.15,0
31.1,-30.21,0
37.59,-26.63,0
38.69,-27.45,0
33.7,-28.36,0
30.2,-28.59,0
43.59,-27.68,0
39.72,-26.09,0
40.96,-23.47,0
48.73,-26.9,0
50.16,-26.93,0
45.41,-27.92,0
47.83,-29.36,0
43.23,-26.98,0
38.36,-28.13,0
37.24,-33.28,0
40.02,-31.04,0
42,-28.88,0
40.5,-33.52,0
40.56,-29.92,0
45.62,-23.36,0
36.62,-28.4,0
45.47,-28.58,0
41.91,-26.53,0
40.16,-28.48,0
38.43,-31.47,0
47.58,-23.86,0
36.41,-28.55,0
41.61,-34.69,0
37.68,-26.03,0
43.14,-21.73,0
35.18,-30.38,0
40.73,-25.69,0
41.17,-23.11,0
36.55,-27.87,0
32.7,-25.91,0
36.79,-24.7,0
35.12,-27.56,0
38.9,-26.73,0
36.04,-27.05,0
35.28,-25.09,0
32.36,-27.06,0
37.36,-25.15,0
33.76,-28.16,0
37.14,-27.28,0
32.27,-29.49,0
38.43,-26.94,0
38.61,-21.69,0
35.24,-24.66,0
31,-27.57,0
39.4,-22.6,0
34.52,-29.24,0
31.51,-35.77,0
36.01,-30.3,0
34.38,-31.48,0
30.93,-31.64,0
40.68,-25.33,0
37.16,-28.87,0
35.75,-32.47,0
35.72,-29.15,0
34.03,-28.97,0
35.67,-33.73,0
30.37,-27.68,0
33.96,-29.58,0
27.6,-32.66,0
33.23,-30.68,0
35.68,-32.09,0
33.22,-31.04,0
31.72,-28.18,0
35.55,-27.8,0
29.32,-29.19,0
34.58,-27.86,0
36.77,-33.83,0
38.1,-30.03,0
36.04,-26.27,0
34.81,-29.99,0
32.48,-28.63,0
41.42,-20.79,0
32.99,-27.37,0
38.11,-28.68,0
44.33,-26.75,0
34.76,-27.64,0
39.08,-31.36,0
36,-21.29,0
36.9,-24.8,0
34.08,-32.3,0
37.21,-22.97,0
41.67,-26.61,0
33.53,-32.23,0
41.83,-26.65,0
37.37,-26.4,0
35.06,-29.75,0
38.03,-24.58,0
40.36,-28.99,0
39.83,-31.9,0
41.39,-26.49,0
45.3,-28.1,0
39.7,-29.72,0
29.87,-25.83,0
42.08,-28.63,0
40.62,-27.66,0
39.32,-28.47,0
38.07,-28.09,0
39.37,-27.67,0
42.12,-24.66,0
38.36,-31.1,0
37.66,-29.34,0
41.25,-28.73,0
38.91,-33.37,0
43.74,-28.95,0
46.22,-25.32,0
37.02,-28.99,0
44.02,-29.79,0
43.84,-23.68,0
40.7,-28.17,0
38.72,-32.63,0
40.75,-20.21,0
39.14,-27.52,0
38.79,-32.63,0
44.68,-28.04,0
43.28,-22.97,0
37.43,-32.51,0
43.78,-27,0
44.21,-26.59,0
41.96,-28.54,0
42.58,-27.22,0
44.4,-29.84,0
43.5,-32.14,0
44.72,-23.9,0
47.02,-27.17,0
47.11,-24.57,0
40.19,-22.82,0
43.09,-26.92,0
40.03,-25.61,0
41.94,-26.6,0
35.07,-28.05,0
41.96,-27.53,0
38.96,-24.49,0
36.77,-24.07,0
37.69,-25.26,0
39.04,-17.95,0
35.2,-28.97,0
41.82,-28.18,0
37.39,-21.19,0
41.95,-21.44,0
37.5,-27.34,0
39.64,-26.35,0
37.99,-30.31,0
31.41,-31.83,0
35.31,-26.16,0
41.8,-23.2,0
30.22,-29.1,0
38.4,-27.09,0
44,-24.45,0
34.16,-24.63,0
33.33,-25.85,0
39.12,-27.69,0
40.43,-27.4,0
27.88,-27.21,0
35.78,-25.64,0
40.12,-21.36,0
39.01,-24.52,0
40.37,-26.92,0
43.64,-23.56,0
39.89,-21.57,0
37.89,-23.25,0
40.8,-25.74,0
49.35,-25.19,0
43.71,-24.68,0
42.59,-24.58,0
46.14,-18.42,0
44.17,-27.17,0
42.03,-26.61,0
48.15,-18.02,0
44.5,-28.02,0
45.15,-33.64,0
50.4,-24.69,0
44.03,-22.59,0
39.65,-28.46,0
46.49,-23.32,0
43.78,-23.96,0
38.18,-29.41,0
42.95,-24.8,0
46.34,-20.95,0
40,-22.87,0
43.51,-26.02,0
51.88,-29.33,0
46.04,-27.71,0
47.07,-25.77,0
38.79,-29.52,0
45.67,-25.47,0
41.96,-24.77,0
42.01,-27.09,0
40.79,-25.78,0
42.73,-23.73,0
37.52,-23.82,0
52.46,-23.83,0
47.9,-17.83,0
49.28,-26.75,0
48.11,-28.07,0
51.2,-20.57,0
47,-25.16,0
43.28,-30.18,0
53.08,-22.27,0
49.06,-29.39,0
46.9,-29.22,0
52.31,-26.51,0
52.87,-25.52,0
51.45,-28.52,0
50.85,-22.96,0
48.14,-24.46,0
49.09,-26.05,0
50.67,-23.1,0
49.97,-21.2,0
48.78,-26.22,0
46.05,-24.5,0
47.33,-23.74,0
43.64,-26.12,0
43.47,-27.45,0
40.78,-26.88,0
41.81,-24.76,0
44.15,-23.35,0
35.81,-26.49,0
40.69,-22.97,0
41.3,-20.73,0
42.22,-25.39,0
40.25,-24.7,0
42.06,-20.32,0
35.25,-24.76,0
36.67,-28.49,0
36.83,-19.85,0
31.32,-23.94,0
35.92,-27.62,0
41.82,-23.91,0
34.68,-25.81,0
37.44,-34.53,0
41.89,-25.2,0
37.04,-27.16,0
27.94,-29.12,0
40.96,-23.16,0
43.16,-24.06,0
41.12,-31.75,0
31.88,-25.83,0
44.93,-28.66,0
38.92,-30.95,0
35.29,-23.48,0
40.21,-25.62,0
41.2,-31.12,0
37.01,-26.08,0
37.34,-24.63,0
39.87,-30.36,0
38.44,-27.56,0
39.43,-28,0
43.12,-27.45,0
42.6,-26.65,0
35.76,-28.17,0
41.6,-26.01,0
43.19,-23.64,0
39.96,-29.41,0
36.56,-26.68,0
38.98,-25.75,0
38.18,-23.97,0
41.03,-26.49,0
39.81,-20.59,0
42.78,-23.18,0
37.37,-25.88,0
42.94,-21.23,0
39.51,-22.1,0
41.88,-27.67,0
43.25,-21.98,0
47.18,-23.34,0
40.44,-29.51,0
46.91,-25.26,0
44.56,-22.74,0
38.66,-25.73,0
35,-25.16,0
41.21,-25.6,0
42.79,-24.85,0
41.16,-23.24,0
44.29,-22.17,0
47.91,-24.67,0
41.22,-25.78,0
43.31,-23.31,0
48.14,-23.73,0
43.99,-21.09,0
47.11,-24.72,0
51.99,-23.52,0
50.75,-20.13,0
47.36,-23.98,0
49.73,-24.02,0
55,-20.08,0
49.19,-23.83,0
52.52,-28.21,0
61.71,-19.84,0
55.29,-21.05,0
50.96,-23.6,0
52.53,-18.59,0
57.64,-16.53,0
57.13,-23.28,0
60.45,-19.01,0
60.09,-20.97,0
57.71,-23.78,0
63.26,-21.31,0
68.9,-17.88,0
69.22,-26.37,0
66.43,-20.67,0
72.86,-20.63,0
70.5,-23.34,0
66.35,-24.18,0
74.16,-25.11,0
67.56,-28.34,0
70.05,-20.89,0
69.97,-23.37,0
69,-21.35,0
64.82,-24.02,0
68.03,-24.29,0
72.67,-22.8,0
66.93,-18.97,0
60.21,-25.6,0
66.61,-25.12,0
68.44,-15.11,0
73.11,-21.98,0
65.32,-20.94,0
69.86,-12.8,0
70.19,-19.56,0
68.03,-26.93,0
73.57,-15.99,0
69.41,-20.95,0
69.24,-23.44,0
68.08,-19.17,0
69.56,-24.73,0
63.24,-27.63,0
68.12,-22.19,0
67.8,-21.73,0
66.26,-24.31,0
66.39,-19.3,0
68.92,-22.21,0
67.76,-23.62,0
66.29,-22.91,0
60.24,-23.49,0
63.95,-25.98,0
64.32,-21.82,0
56.63,-24.46,0
61.44,-26.01,0
62.11,-20.59,0
59.11,-24.23,0
58.1,-21.45,0
60.68,-22.57,0
60.4,-28.03,0
55.83,-26.11,0
59.89,-21.23,0
51.2,-23.84,0
48.46,-27.72,0
56.76,-21.18,0
51.22,-25.98,0
45.62,-28.43,0
47.18,-19.93,0
42.29,-29.12,0
40.34,-33.14,0
37.76,-20.76,0
41.94,-25.33,0
34.01,-30.79,0
31.6,-25.06,0
31.45,-23.15,0
34.1,-26.52,0
34.49,-25.18,0
35.68,-27.44,0
26.81,-29.6,0
29.22,-25.03,0
22.23,-26.59,0
27.02,-27.78,0
23.18,-27.22,0
22.32,-28.7,0
25.71,-32.47,0
24.54,-22.67,0
20.94,-30.34,0
24.77,-32.5,0
21.28,-22.56,0
24.29,-31.73,0
20.9,-27.8,0
27.75,-21.57,0
21.45,-29.26,0
17.56,-30.65,0
22.49,-24.8,0
21.67,-31.61,0
20.41,-31.57,0
25.29,-25.52,0
24.25,-27.98,0
14.14,-29.74,0
23.11,-27.46,0
28.91,-26.31,0
20.34,-35.33,0
20.96,-28.52,0
19.85,-26.38,0
21.8,-28.74,0
21.08,-26.72,0
25.28,-25.17,0
21.97,-26.29,0
21.18,-27.36,0
27.07,-29.66,0
27.32,-32.55,0
27.96,-28.57,0
22.1,-27.17,0
28.16,-27.81,0
23.8,-26.82,0
23.55,-31.4,0
28.47,-29.46,0
33.66,-24.2,0
22.87,-29.55,0
29.39,-30.23,0
33.35,-24.78,0
29.76,-29.3,0
29.47,-30.64,0
33.78,-22.09,0
28.88,-27.47,0
26.97,-27.94,0
30.69,-24.07,0
30.2,-26.53,0
28.29,-27.59,0
31.57,-25.08,0
32.8,-30.59,0
30.62,-33.59,0
31.87,-23.51,0
35.82,-22.26,0
29.09,-25.05,0
28.32,-24.86,0
35.47,-23.87,0
29.84,-28.01,0
34.81,-23.37,0
30.47,-25.5,0
32.86,-23.98,0
32.03,-24.93,0
25.85,-29.86,0
30.4,-31.22,0
34.1,-25.99,0
27.61,-25.37,0
34.44,-30.3,0
30.19,-22.82,0
23.6,-26.41,0
28.49,-31.29,0
32.19,-20.2,0
28.39,-27.09,0
26.52,-27.06,0
34.82,-22.89,0
33.74,-22.96,0
28.76,-29.45,0
34.51,-24.32,0
33.85,-21.59,0
26.08,-28.87,0
31.75,-19.73,0
36.97,-23.03,0
35.07,-28.32,0
30.66,-22,0
34.61,-21.64,0
31.06,-26.32,0
28.38,-23.02,0
30.52,-23.68,0
26.82,-27.15,0
31.25,-26.37,0
30.54,-27.74,0
28.47,-28.9,0
29.96,-24.68,0
29.26,-27.48,0
31.11,-28.53,0
28.25,-24.49,0
25.16,-32.67,0
31.4,-27.21,0
33,-24.03,0
26.59,-31.14,0
30.4,-29.81,0
32.9,-24.44,0
32.58,-24.28,0
32.18,-30.31,0
35.55,-22.83,0
32.68,-27.85,0
26.64,-31.24,0
34.39,-21.11,0
31.39,-28.47,0
27.65,-31.93,0
40.5,-24.95,0
34.66,-24.64,0
30.67,-31.3,0
31.58,-23.67,0
33.89,-25.72,0
34.15,-29.71,0
36.1,-25,0
37.05,-24.98,0
36.77,-26.3,0
34,-26.73,0
29.55,-28.21,0
37.08,-27.05,0
35.6,-23.29,0
34.04,-27.85,0
40.68,-28.11,0
36.39,-24.33,0
31.04,-27.54,0
34.16,-25.18,0
33.29,-23.06,0
32.47,-25.37,0
37.69,-28.86,0
34.49,-26.45,0
27.17,-26.81,0
34.88,-29.97,0
40.12,-23.04,0
38.65,-24.6,0
37.1,-32.76,0
37.68,-24.51,0
40.09,-30.75,0
30.92,-25.1,0
36.57,-23.15,0
32.25,-24.62,0
30.64,-27.86,0
39.27,-22.22,0
38.71,-23.18,0
38.19,-26,0
33.44,-27.34,0
44.5,-24.66,0
35.23,-27.94,0
37.58,-23.32,0
37.35,-26.28,0
34.33,-28.41,0
34.18,-26.87,0
37.54,-25.87,0
38.54,-21.21,0
43.05,-23.26,0
41.23,-30.85,0
32.63,-26.28,0
34.28,-22.17,0
32.71,-30.64,0
37.17,-30.07,0
38.72,-19.92,0
28.15,-27.21,0
35.92,-29.44,0
44.62,-19.97,0
38.82,-23.66,0
38.8,-28.46,0
40.12,-19.2,0
40.48,-21.66,0
41.3,-27.44,0
45.52,-24.63,0
42.35,-24.22,0
44.58,-30.84,0
46.44,-21.94,0
50.74,-26.5,0
49.06,-30.13,0
45.78,-25.78,0
55.26,-22.55,0
48.71,-23.4,0
48.99,-25.6,0
46.45,-27.82,0
55.3,-27.13,0
47.78,-25.81,0
45.15,-25.33,0
49.3,-25.61,0
50.96,-26.57,0
48.54,-28.3,0
51.77,-22.99,0
61.78,-18.76,0
53.63,-23.86,0
47.75,-23.34,0
51.51,-16.3,0
44.96,-24.65,0
45.4,-25.57,0
54.7,-16.36,0
47.31,-20.51,0
49.63,-27.2,0
54.26,-20.12,0
52.82,-24.82,0
52.78,-26.34,0
57.55,-19.82,0
51.63,-21.35,0
53.16,-24.89,0
56.35,-24.68,0
53.54,-22.8,0
48.76,-24.92,0
51.39,-24.61,0
56.45,-23.14,0
51.77,-24.56,0
54.14,-22.59,0
54.48,-24.97,0
56.7,-20.93,0
47.57,-21.87,0
57.25,-23.68,0
52.52,-25.31,0
51.72,-23.68,0
49.16,-31.85,0
51.81,-31.57,0
52.16,-26.64,0
46.33,-30.49,0
50.94,-30.07,0
58.41,-18.11,0
51.48,-25.34,0
53.27,-29.34,0
55.65,-23.05,0
51.21,-25.19,0
46.83,-26.51,0
51.15,-23.8,0
51.88,-26.79,0
41.23,-27.28,0
50.48,-23.56,0
46.81,-29.38,0
40.43,-26.13,0
44.07,-22.92,0
45.47,-22.57,0
44.07,-30.25,0
35.6,-26.82,0
34.5,-23.87,0
37.32,-30.71,0
31.06,-26.24,0
38.41,-25.64,0
33.38,-27.02,0
35.37,-22.24,0
27.45,-23.68,0
31.21,-24,0
29.65,-23.95,0
31.93,-26.44,0
33.49,-28.16,0
34.79,-19.44,0
26.14,-29.27,0
34.06,-27.45,0
29.61,-23.58,0
23.04,-27,0
29.79,-30.04,0
34.21,-22.51,0
31.6,-29.2,0
23.22,-29.12,0
26.92,-23.56,0
28.74,-25.63,0
31.17,-28.91,0
34.19,-22.8,0
31.96,-23.2,0
31.21,-28.92,0
25.23,-25.9,0
34.91,-24.83,0
29.63,-30.15,0
29.57,-27.81,0
28.94,-29.01,0
31.71,-30.45,0
25.76,-30.02,0
33.93,-27.79,0
32.51,-29.58,0
27.79,-27.55,0
27.62,-27.95,0
33.53,-26.87,0
30.18,-23.83,0
28.48,-28.51,0
30.89,-29.6,0
36.06,-24.58,0
30.11,-30.96,0
30.5,-31.4,0
32.26,-25.31,0
26.24,-28.86,0
30.24,-34.33,0
36.41,-26.6,0
31.48,-29.53,0
27.2,-32.28,0
34.85,-24.49,0
31.87,-25.73,0
29.47,-31.91,0
34.61,-23.8,0
32.2,-28.11,0
26.12,-29.52,0
33.22,-26.1,0
32.36,-26.61,0
29.49,-28.06,0
27.85,-23.83,0
27.45,-25.46,0
34.74,-28.78,0
32.21,-23.74,0
30.39,-25.66,0
32.87,-29.59,0
27.95,-26.31,0
28.89,-25.87,0
28.73,-27.13,0
35.51,-22.91,0
32.59,-26.26,0
36.06,-30.56,0
37.91,-23.07,0
34.92,-32.97,0
41.7,-28.31,0
41.78,-21.04,0
40.44,-28.49,0
38.43,-30.85,0
41.44,-21.2,0
36.6,-29.13,0
35.41,-28.73,0
35.7,-20.64,0
36.12,-20.58,0
38.67,-30.96,0
42.01,-19.49,0
42.69,-21.39,0
38.87,-25.62,0
39.56,-23.7,0
39.87,-21.95,0
46.82,-27.43,0
39.68,-23.04,0
42.18,-21.85,0
42.11,-22.78,0
42.2,-20.41,0
46.2,-21.48,0
43.54,-24.12,0
44.36,-17.5,0
45.06,-22.26,0
40.07,-26.05,0
42.83,-22.24,0
41.29,-23.24,0
43.78,-24.07,0
46.54,-20.94,0
39.76,-22.8,0
44.37,-23.16,0
41.57,-17.7,0
46.09,-24.35,0
39.37,-26.89,0
47.87,-21.05,0
44.42,-25.6,0
40.7,-26.97,0
43.06,-23.19,0
38.74,-21.85,0
46.72,-25.94,0
41.31,-18.86,0
47.68,-22.12,0
37.93,-24.79,0
39.55,-18.84,0
42.39,-20.04,0
37.41,-23.79,0
38.32,-20.94,0
44.09,-20.03,0
39.43,-24.71,0
40.64,-23.1,0
38.11,-23.03,0
43.15,-28.63,0
41.95,-19.16,0
41.88,-22.26,0
47.41,-23.69,0
43.14,-22.37,0
37.53,-24.95,0
38.27,-27.08,0
38.39,-23.67,0
36.97,-26.26,0
40.54,-26.43,0
39.95,-22.29,0
36.69,-24.06,0
35.95,-25.4,0
43.98,-17.41,0
41.71,-24.49,0
34.19,-29.84,0
46.55,-20.43,0
43.69,-20.27,0
39.18,-27.74,0
37.84,-18.74,0
39.64,-22.64,0
43.14,-27.41,0
43.82,-24.26,0
43.93,-21.14,0
42.6,-23.67,0
42.94,-22.83,0
44.77,-22.83,0
43.59,-24.55,0
45.43,-23.72,0
46.72,-22.36,0
42.74,-26.61,0
40.96,-24.61,0
44.42,-29.43,0
47.59,-25.14,0
48.66,-25.18,0
44.65,-24.46,0
46.88,-28.43,0
50.7,-18.85,0
45.49,-27.13,0
45.95,-26.1,0
48.85,-18,0
43.48,-23.48,0
44.58,-26.01,0
49.34,-19.83,0
39.9,-23.37,0
41.04,-27.38,0
42.01,-20.85,0
45.76,-22.78,0
45.89,-30.11,0
40.74,-21.33,0
45.76,-24.92,0
42.96,-28.41,0
41.56,-24.07,0
42.61,-25.74,0
44.6,-29.48,0
45.1,-24.83,0
40.37,-26.4,0
42.41,-24.65,0
40.89,-28.23,0
36.99,-25.73,0
37.1,-28.93,0
40.59,-22.01,0
37.74,-24.83,0
39.93,-21.16,0
35.67,-21.12,0
31.29,-24.93,0
41.61,-24,0
36.61,-15.43,0
36.72,-27.76,0
35.84,-25.83,0
37.96,-22.41,0
32.8,-27.35,0
36.09,-29.4,0
43.41,-15.33,0
35.75,-22.3,0
33.6,-26.62,0
38.22,-21.84,0
31.46,-24.11,0
31.9,-27.35,0
35.73,-19.64,0
33.7,-25.15,0
35.34,-29.57,0
38.03,-19.55,0
39.08,-24.25,0
40.01,-24.82,0
36.07,-26.11,0
40.59,-21.41,0
35.22,-26.46,0
41.87,-25.45,0
40.69,-26.99,0
41.23,-25.34,0
37.15,-20.97,0
38.53,-20.91,0
37.32,-25.46,0
40.74,-21.13,0
37.65,-28.85,0
43.55,-23.85,0
39.29,-18.13,0
36.87,-24.22,0
37.44,-29.58,0
44.98,-21.87,0
39.35,-26.22,0
39.3,-26.69,0
48.34,-21.73,0
43.46,-26.17,0
36.31,-32.01,0
47.55,-21.43,0
42.93,-25.36,0
36.4,-30.12,0
48.93,-22.29,0
39.53,-24.35,0
46.7,-27.19,0
40.45,-24.45,0
46.77,-27.17,0
35.34,-29.31,0
46.87,-24.56,0
